Total Population,Female Population,Male Population,Birth Rate,Death Rate,Compulsory Education Dur.,Employment in Industry(%),Employment in Agriculture(%),Female Employment in Agriculture(%),Female Employment in Industry(%),Unemployment(%),GDP in USD,National Income per Capita,Net income from Abroad,Agriculture value added(in USD),Electric Power Consumption(kWH per capita),Renewable Energy Consumption (%),Fossil Fuel Consumption (%),Male life expectancy,Female life expectancy ,"School enrollment, primary","School enrollment, tertiary",Primary completion rate,Literacy rate,Year,Country
63188395.0,32568445.0,30619951.0,12.8,8.5,10.0,23.6567978769922,3.59552058839304,2.26847608957076,12.0117327514084,8.88,2196945232435.8,0.62350217109757,37620045746.3035,36910914291.0506,7651.76896802016,8.66,52.2971079398512,76.7,83.8,104.636489868164,53.8823318481445,None,None,2005,France
62716306.0,32317296.0,30399010.0,12.8,8.3,10.0,24.2477840175591,3.87372024626564,2.65928586769307,12.5366225475127,8.91,2119633181634.37,1.8439840672313,29344899550.9653,38634362051.3515,7660.09720024008,8.95,52.4150385403935,76.7,83.8,99.8111801147461,53.4576301574707,None,None,2004,France
62256970.0,32074754.0,30182216.0,12.8,9.1,10.0,24.1373239239231,4.25404062239679,2.70027351420469,12.4225646870822,8.31,1844544792036.86,0.186385411921222,24482835527.8431,34127109031.3725,7528.08882282578,8.91,52.693992518837,75.7,82.7,99.9754486083984,52.3169784545898,None,None,2003,France
61816234.0,31843184.0,29973050.0,12.9,8.8,10.0,25.3971232331946,4.13128978526024,2.79993646143028,13.3754446456848,8.7,1501409382971.38,-0.323953164679594,15637898272.1569,30191223481.1765,7297.95347934007,8.73,52.8135340747216,75.7,83.0,100.249298095703,50.2516899108887,None,None,2002,France
61367388.0,31606094.0,29761295.0,13.1,8.8,10.0,26.0339358314032,4.07014679512181,2.8436172367839,13.976932559332,8.61,1377657339291.34,1.34695331579412,24838493687.7953,29027352988.189,7341.0652576577,9.46,53.4005781295709,75.5,83.0,100.382209777832,50.4472885131836,None,None,2001,France
60921384.0,31370713.0,29550671.0,13.3,8.9,10.0,26.2749635960844,4.14289723126155,2.86102158955441,14.0905622337551,10.22,1365639660792.16,1.82197129530969,21573741920.0,28656002945.8824,7223.47345227745,9.32,52.8059388521141,75.3,83.0,100.428260803223,50.6030807495117,92.9303665161133,None,2000,France
60504420.0,31151034.0,29353386.0,12.9,9.1,10.0,26.2953776558587,4.24285712491927,2.99820822493668,14.3898751225666,11.98,1493151737698.46,3.6737430914952,29779925506.5638,33390776111.9692,7148.38684512636,9.86,54.0187015137821,75.0,82.7,106.357803344727,53.0050811767578,98.6193313598633,None,1999,France
60192790.0,30984879.0,29207912.0,12.8,9.1,10.0,26.325819081316,4.41066042054405,3.09405476948647,14.3361189369384,12.07,1503108739159.44,3.92604098166196,19588614631.9769,35510340226.8179,7014.74379240437,9.79,54.7942648653587,74.8,82.6,106.687553405762,54.0280609130859,None,None,1998,France
59969944.0,30863380.0,29106564.0,12.7,9.1,None,26.5579599425458,4.63716495319154,3.36925602818901,14.4241859626917,12.57,1452884917959.09,2.54672621802492,17666891436.2778,34059339177.3432,6832.55598837978,10.07,52.9006753811753,74.5,82.3,106.844192504883,54.3035583496094,None,None,1997,France
59756533.0,30745655.0,29010878.0,12.8,9.1,None,26.5070376512921,4.82314712036043,3.53416330768368,14.370015172639,12.37,1605675086549.56,1.43600659336653,13677394537.7613,38604949352.4811,6904.76805272488,10.59,53.8475011646019,74.1,82.0,108.281631469727,53.614070892334,None,None,1996,France
59543659.0,30626680.0,28916978.0,12.8,9.1,None,26.9397653501078,4.89016167184107,3.73059204863831,15.0596108864874,11.83,1601094756209.75,1.76650327642933,5360756998.2915,39143119989.4861,6621.74623833581,10.81,53.5738219802218,73.8,81.9,108.47004699707,51.3481597900391,None,None,1995,France
83797985.0,42450429.0,41347556.0,None,None,13.0,26.8745922313803,1.24058627959026,0.887170369169679,13.6915092157509,3.14,4082469490797.68,None,158789204143.969,37565404068.0935,None,None,None,None,None,None,None,None,None,2022,Germany
83196078.0,42146923.0,41049155.0,9.6,12.3,13.0,27.6190042422787,1.25058599112073,0.941642317224552,14.1301435208103,3.64,4278503934689.85,2.02783211781619,164808948507.749,30460293945.7359,None,None,None,78.54,83.38,101.346549987793,75.6655426025391,100.973701477051,None,2021,Germany
83160871.0,42128351.0,41032520.0,9.3,11.9,13.0,27.3718197393732,1.22072211603765,0.825965358840702,13.9785444555643,3.86,3887727161914.41,-4.80339148174902,111007755436.576,28728516532.2958,None,18.6,None,78.7,83.5,101.996658325195,72.3894195556641,98.3834915161133,None,2020,Germany
83092962.0,42096607.0,40996355.0,9.4,11.3,13.0,27.1821248997843,1.20414876282371,0.834250815388453,13.9470884307154,3.14,3889177589254.9,0.642857903388176,145550717341.176,30757562156.8627,None,17.07,None,79.0,83.7,102.547470092773,72.705078125,99.6325531005859,None,2019,Germany
82905782.0,42006470.0,40899311.0,9.5,11.5,13.0,27.3399848303874,1.24953993817278,0.849088428249913,13.9902423305624,3.38,3974443355019.6,1.05255939294445,133991098682.353,27387516036.8627,None,16.04,None,78.6,83.3,102.645378112793,69.1634292602539,98.5883712768555,None,2018,Germany
82657002.0,41890094.0,40766909.0,9.5,11.3,13.0,27.4052348471393,1.27662149309967,0.883451491468741,13.8883310583647,3.75,3690849152517.65,1.85010512143306,87940031182.3531,31436767778.8236,None,15.22,None,78.7,83.4,101.738708496094,68.4692306518555,97.5730667114258,None,2017,Germany
82348669.0,41750423.0,40598245.0,9.6,11.1,13.0,27.3817167187336,1.30827844690257,0.893783201204939,13.8283146680966,4.12,3469853463945.53,2.3941047337448,86077213666.9263,24234536752.5292,None,14.24,None,78.6,83.5,101.406066894531,67.9464111328125,99.6975326538086,None,2016,Germany
81686611.0,41441710.0,40244901.0,9.0,11.3,13.0,27.6900882247481,1.39399470572749,0.956566771675688,13.885405495029,4.62,3357585719351.56,1.87374467978523,76515337476.1718,22989107093.75,None,14.55,78.862551056755,78.3,83.1,102.702461242676,68.23291015625,102.09285736084,None,2015,Germany
80982500.0,41123008.0,39859493.0,8.8,10.7,13.0,28.0524446283012,1.42827209108463,1.0092633752603,14.1925328768879,4.98,3889093051023.52,2.11367602501389,77919228001.5684,35178700768.6273,7035.48297471676,14.02,79.7105269369918,78.7,83.6,102.62181854248,65.1844787597656,99.4884567260742,None,2014,Germany
80645605.0,40998376.0,39647229.0,8.5,11.1,13.0,27.7784413950409,1.44623947429666,1.00989339952107,14.0418048722566,5.23,3733804649549.03,0.284226914087583,86459156234.9022,35196456157.255,7217.52908915495,13.63,81.0882680135356,78.1,83.0,103.638671875,60.8984489440918,101.998260498047,None,2013,Germany
80425823.0,40939379.0,39486445.0,8.4,10.8,13.0,28.1932394643445,1.56060771940157,1.09950848559915,14.197847592153,5.38,3527143188785.16,-0.362637365537054,84629029816.4063,29907310703.9063,7270.15252302734,13.64,80.6252229786616,78.1,83.1,104.140548706055,None,101.78581237793,None,2012,Germany
80274983.0,40917407.0,39357575.0,8.3,10.6,13.0,28.2359766349644,1.64437977040806,1.17939518368163,14.2391457751366,5.82,3749314991050.59,5.84571311301502,96010113570.0391,34119607159.5331,7281.27217417162,12.54,80.3702087567313,77.9,83.1,104.415718078613,None,103.57341003418,None,2011,Germany
81776930.0,41739548.0,40037382.0,8.3,10.5,13.0,28.3099996449354,1.64715967121532,1.19990631851282,14.3319062787908,6.97,3399667820000.01,3.87450173951119,68194865333.3335,27323020500.0001,7264.32259073555,11.61,79.560350259586,77.5,82.6,104.337593078613,None,101.365608215332,None,2010,Germany
81902307.0,41860223.0,40042085.0,8.1,10.4,13.0,28.7963872213134,1.68237970672288,1.24994591976089,14.6458087010888,7.74,3411261212652.34,-3.99059185104174,76913881871.875,23719669866.4062,6817.15839823657,10.72,79.9674688538157,77.3,82.5,104.816513061523,None,103.730346679688,None,2009,Germany
82110097.0,42021256.0,40088841.0,8.3,10.3,13.0,29.3432224386265,1.78449337938675,1.32525838938123,15.1005666718097,7.52,3745264093617.19,-0.663790953489212,35555513457.0312,31397687746.875,7187.76400909623,10.25,80.8022517833709,77.2,82.4,105.103981018066,None,102.597763061523,None,2008,Germany
82266372.0,42149394.0,40116978.0,8.3,10.1,13.0,29.8965091938161,2.25852668639427,1.61989480183677,16.0598886458854,8.66,3425578382921.58,2.95395123081754,49741500433.3335,26680466467.4511,7229.08991294766,10.47,81.2719501564706,76.9,82.3,104.793502807617,None,101.797348022461,None,2007,Germany
82376451.0,42244938.0,40131513.0,8.2,10.0,13.0,29.6524846636315,2.26795908739699,1.61230155756373,16.1164836154091,10.25,2994703642023.53,4.74483033727608,50649600942.3529,22088494503.5294,7212.43744768757,8.59,81.2718831767448,76.4,82.0,104.262641906738,None,99.3259124755859,None,2006,Germany
82469422.0,42322242.0,40147180.0,8.3,10.1,13.0,29.8404843175238,2.37341299771191,1.74117960445022,16.1275942151519,11.17,2846864211175.1,0.352315947414212,23504597515.9533,20695441680.9338,7138.22148529185,7.28,81.8556762682578,76.2,81.8,103.440620422363,None,101.014038085938,None,2005,Germany
82516260.0,42364698.0,40151562.0,8.6,9.9,13.0,31.2532041613568,2.35515500435497,1.70946328880719,17.0922667622798,10.73,2814353869359.08,3.24359225484226,17000412961.0039,26766290048.6487,7108.96252447699,6.34,82.5660216166658,75.9,81.6,103.642723083496,None,103.006607055664,None,2004,Germany
82534176.0,42384876.0,40149300.0,8.6,10.3,13.0,31.3777430341038,2.42462617205749,1.83576415588029,17.0004063057014,9.78,2501640388482.35,-0.294350081894891,-25410387049.4117,20820138178.0392,7009.72649196861,5.44,83.1823140879026,75.6,81.3,103.66805267334,None,102.001808166504,None,2003,Germany
82488495.0,42368228.0,40120267.0,8.7,10.2,13.0,32.3668159555046,2.48709621334854,1.96926832965558,17.6853331328594,8.48,2078484517474.51,-0.495008713092105,-22049833704.7059,18716686322.353,6900.78052702986,4.41,83.2781567929544,75.4,81.2,104.92115020752,None,103.541839599609,None,2002,Germany
82349925.0,42300074.0,40049852.0,8.9,10.1,13.0,32.781554702761,2.61599128687915,2.07256926293538,17.9630173281198,7.77,1945790973803.15,1.26842491196952,-13667306590.5512,21081327819.6851,6762.65339646636,3.9,83.6050330188045,75.5,81.3,106.650672912598,None,107.113998413086,None,2001,Germany
82211508.0,42230577.0,39980931.0,9.3,10.2,13.0,33.5310715100162,2.63752420510373,2.11551185993485,18.3477170515231,7.92,1947981991011.77,1.27822638175125,-10957739281.5687,19378314890.9804,6635.42140596667,3.7,83.6219751354806,75.0,81.0,105.392036437988,None,99.0259704589844,None,2000,Germany
82100243.0,42177771.0,39922472.0,9.4,10.3,13.0,33.8350511185668,2.86390678702633,2.35466383305842,18.5491160971022,8.85,2194945278872.59,1.76515278837198,-15183051276.4479,21036295528.1854,6505.13299942364,3.26,83.9313716428922,74.8,80.8,105.53662109375,None,100.636497497559,None,1999,Germany
82047195.0,42160050.0,39887145.0,9.6,10.4,13.0,34.3901609269964,2.77992601015129,2.33876032642934,18.9468232413287,9.79,2238990774702.68,2.12842170087049,-12809825497.388,21837279093.031,6479.49024948385,3.05,84.9224619914077,74.5,80.6,104.97093963623,None,None,None,1998,Germany
82034771.0,42170094.0,39864677.0,9.9,10.5,None,34.6736006205832,2.94220627980605,2.55497285077627,18.9383552919921,9.86,2211989623279.95,0.896142996172784,-4224001804.64697,22814121362.5085,6427.79876840273,2.82,84.6294606624236,74.0,80.3,103.132537841797,48.954719543457,99.5620193481445,None,1997,Germany
81914831.0,42135110.0,39779721.0,9.7,10.8,None,35.2720591184131,2.93478014245439,2.59933006983858,19.4710787957432,8.82,2497244606186.64,0.423819703920643,358721081.3621,26025474395.633,6403.33372597692,2.25,85.9086975341013,73.6,79.9,102.640159606934,48.2839698791504,99.1219711303711,None,1996,Germany
81678051.0,42051246.0,39626806.0,9.4,10.8,None,36.0043306867686,3.17017809446839,3.03361480015366,20.2436929910219,8.16,2585792275146.72,1.40350241992195,-3540330285.24635,25740412174.1504,6327.70975399499,2.32,85.8109547056758,73.3,79.7,102.467727661133,46.4355697631836,100.233940124512,None,1995,Germany
32649.0,16341.0,16308.0,None,None,12.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,127.165351867676,None,130.578506469727,None,2022,Gibraltar
32669.0,16352.0,16317.0,10.714,11.546,10.0,None,None,None,None,None,None,None,None,None,None,None,None,77.108,81.701,126.982757568359,None,131.670822143555,None,2021,Gibraltar
32709.0,16372.0,16337.0,10.844,8.685,10.0,None,None,None,None,None,None,None,None,None,None,0.0,None,80.249,84.112,126.371223449707,None,127.586212158203,None,2020,Gibraltar
32685.0,16366.0,16320.0,11.015,8.283,10.0,None,None,None,None,None,None,None,None,None,None,0.0,None,80.374,84.288,127.662399291992,None,123.387100219727,None,2019,Gibraltar
32648.0,16351.0,16297.0,11.242,8.191,10.0,None,None,None,None,None,None,None,None,None,None,0.0,None,80.018,84.226,None,None,None,None,2018,Gibraltar
32602.0,16334.0,16268.0,11.482,8.182,10.0,None,None,None,None,None,None,None,None,None,None,0.0,None,79.581,84.017,125.121406555176,None,121.18643951416,None,2017,Gibraltar
32565.0,16320.0,16244.0,11.916,8.032,10.0,None,None,None,None,None,None,None,None,None,None,0.0,None,79.331,84.007,120.986587524414,None,108.536590576172,None,2016,Gibraltar
32520.0,16297.0,16223.0,13.604,8.606,10.0,None,None,None,None,None,None,None,None,None,None,0.0,None,76.877,84.231,None,None,None,None,2015,Gibraltar
32452.0,16250.0,16201.0,12.706,7.395,10.0,None,None,None,None,None,None,None,None,None,5916.43042031308,0.0,99.5128172426986,77.803,86.29,None,None,None,None,2014,Gibraltar
32411.0,16218.0,16192.0,11.731,8.041,10.0,None,None,None,None,None,None,None,None,None,5646.23121779643,0.0,98.9605091383812,77.54,83.637,None,None,None,None,2013,Gibraltar
32160.0,16096.0,16064.0,12.14,6.327,10.0,None,None,None,None,None,None,None,None,None,5317.16417910448,0.0,None,80.922,85.621,None,None,None,None,2012,Gibraltar
31701.0,15878.0,15823.0,12.096,7.123,10.0,None,None,None,None,None,None,None,None,None,5236.42787293776,0.0,100.0,78.326,85.461,None,None,None,None,2011,Gibraltar
31262.0,15664.0,15598.0,11.959,7.678,10.0,None,None,None,None,None,None,None,None,None,5501.88727528629,0.0,None,77.8,84.096,None,None,None,None,2010,Gibraltar
30819.0,15445.0,15373.0,11.757,7.51,10.0,None,None,None,None,None,None,None,None,None,5483.63022810604,0.0,100.0,78.598,83.745,151.889877319336,None,None,None,2009,Gibraltar
30398.0,15241.0,15158.0,11.572,8.15,10.0,None,None,None,None,None,None,None,None,None,5296.40107901836,0.0,100.0,76.682,83.605,151.462265014648,None,None,None,2008,Gibraltar
29996.0,15043.0,14954.0,11.441,9.186,10.0,None,None,None,None,None,None,None,None,None,5000.66675556741,0.0,100.0,75.201,81.907,None,None,None,None,2007,Gibraltar
29587.0,14838.0,14749.0,11.328,7.874,10.0,None,None,None,None,None,None,None,None,None,4934.599655254,0.0,100.0,76.853,83.911,None,None,None,None,2006,Gibraltar
29155.0,14628.0,14527.0,11.266,7.145,10.0,None,None,None,None,None,None,None,None,None,4836.22020236666,0.0,None,77.598,85.203,None,None,None,None,2005,Gibraltar
28716.0,14416.0,14300.0,11.193,7.387,10.0,None,None,None,None,None,None,None,None,None,4596.74049310489,0.0,100.0,78.36,83.281,None,None,None,None,2004,Gibraltar
28301.0,14220.0,14081.0,11.117,8.063,10.0,None,None,None,None,None,None,None,None,None,4593.47726228755,0.0,100.0,77.158,82.004,None,None,None,None,2003,Gibraltar
27892.0,14030.0,13863.0,11.188,7.541,10.0,None,None,None,None,None,None,None,None,None,4481.57177685358,0.0,None,77.03,83.255,None,None,None,None,2002,Gibraltar
27721.0,13931.0,13790.0,12.128,6.96,10.0,None,None,None,None,None,None,None,None,None,4400.9956350781,0.0,None,78.519,83.324,107.702758789062,None,None,None,2001,Gibraltar
27741.0,13898.0,13844.0,13.015,6.637,10.0,None,None,None,None,None,None,None,None,None,4361.77499008687,0.0,100.0,78.344,84.053,105.908683776855,None,None,None,2000,Gibraltar
27695.0,13832.0,13864.0,13.929,6.363,10.0,None,None,None,None,None,None,None,None,None,4188.48167539267,0.0,99.9991796419958,77.715,85.056,118.070648193359,None,None,None,1999,Gibraltar
27636.0,13763.0,13873.0,14.961,6.659,10.0,None,None,None,None,None,None,None,None,None,4052.68490374873,0.0,100.0,77.143,83.913,None,None,None,None,1998,Gibraltar
27564.0,13685.0,13879.0,16.119,6.659,None,None,None,None,None,None,None,None,None,None,3918.15411406182,0.0,100.0,76.335,84.159,130.386993408203,None,None,None,1997,Gibraltar
27491.0,13611.0,13881.0,17.465,8.096,None,None,None,None,None,None,None,None,None,None,3892.18289622058,0.0,100.0,74.739,80.394,None,None,None,None,1996,Gibraltar
27412.0,13535.0,13877.0,17.64,8.639,None,None,None,None,None,None,None,None,None,None,3830.43922369765,0.0,100.0,73.998,78.967,None,None,None,None,1995,Gibraltar
10426919.0,5323993.0,5102926.0,None,None,10.0,15.5585741937981,11.1562756577061,9.77643877677641,7.85439518421364,12.43,217581324512.059,None,-2258364950.19262,8190897683.57396,None,None,None,None,None,None,None,None,None,2022,Greece
10569207.0,5391653.0,5177554.0,8.0,13.5,10.0,15.2808327841454,11.3577247981102,10.2591233165934,8.41659173359909,14.66,214667807441.202,10.021543670205,-1654497572.07749,7892884992.38747,None,None,None,77.5,83.0,98.6386108398438,150.201766967773,98.8565216064453,None,2021,Greece
10698599.0,5456292.0,5242307.0,7.9,12.2,10.0,15.0186727679636,10.2879137174463,9.20268923503267,7.83349614138737,15.9,188480337285.605,-9.58642629061119,-755829999.959535,7728120574.87784,None,20.08,None,78.8,83.9,98.3282470703125,143.310684204102,99.7571029663086,None,2020,Greece
10721582.0,5467106.0,5254476.0,7.8,11.7,10.0,15.3188524910962,11.1507442631078,10.1412061991277,7.85485753281047,17.04,205252760889.364,2.83969457339866,-1846011227.71764,7817234528.23528,None,18.52,None,79.2,84.2,98.0402679443359,142.388107299805,97.83740234375,None,2019,Greece
10732882.0,5471554.0,5261328.0,8.1,11.2,10.0,15.4036253489554,11.8529887336672,11.0293825448122,7.88031878413873,19.18,212049447242.111,0.778355577441815,-2339172102.43059,7708863610.69411,None,17.86,None,79.3,84.4,98.0369415283203,138.393676757812,99.0421829223633,None,2018,Greece
10754679.0,5480681.0,5273998.0,8.2,11.6,10.0,15.5185457739245,11.6725654289773,10.8387365411644,8.30363379644072,21.41,199844406013.531,1.58946820924535,-1001161867.74824,7706777619.73884,None,16.38,None,78.8,83.9,98.8952026367188,132.302368164062,98.7898178100586,None,2017,Greece
10775971.0,5489087.0,5286884.0,8.6,11.0,10.0,15.3630306710936,11.9289342914264,11.0486526476407,8.27501246783958,23.51,193148146586.933,0.303078484823686,-941625874.546695,6789814535.96266,None,16.41,None,78.9,84.0,99.3918762207031,127.080291748047,98.8532333374023,None,2016,Greece
10820883.0,5508465.0,5312418.0,8.5,11.2,10.0,15.0496323575854,12.5007123220914,11.7106394012989,8.0883856644296,24.98,195683527003.375,1.94426426851267,-159544625.133203,7562587427.71445,None,17.47,82.5746351336883,78.5,83.7,100.125358581543,None,98.1567687988281,None,2015,Greece
10892413.0,5540073.0,5352340.0,8.5,10.4,10.0,15.0921374375819,13.0940154126627,12.2444073556954,7.60614779307784,26.71,235458133124.608,3.41513925367178,1528163824.1898,8439133841.25409,5062.60642155232,16.41,86.0493171783821,78.8,84.1,98.68798828125,118.675216674805,95.5995330810547,None,2014,Greece
10965211.0,5571423.0,5393788.0,8.6,10.2,10.0,15.6711039182929,13.153362282002,12.6175636474688,7.58303599325457,27.69,238907690051.13,-2.1974497721319,-9766980.06039218,8081298113.95061,5028.99579406178,16.61,88.0012527595895,78.7,84.0,99.6587982177734,115.288063049316,95.1415634155273,None,2013,Greece
11045011.0,5605198.0,5439813.0,9.1,10.6,10.0,16.6854893435567,12.3426341700376,12.0215282912774,7.49168969307222,24.73,242029307133.408,-3.48150546803748,2024613671.95547,8328394601.21602,5534.89715854516,14.17,90.1482336284077,78.0,83.4,99.7588729858398,113.724617004395,94.978141784668,None,2012,Greece
11104899.0,5627949.0,5476950.0,9.6,10.0,10.0,17.8412490604171,11.7510341634849,11.7309322894297,7.58321221869304,17.97,282995942006.557,-12.1422495322578,-7844592108.48251,8811790824.01753,5389.33312225532,11.38,90.8529640366756,78.0,83.6,99.7835235595703,109.845771789551,96.5232772827148,None,2011,Greece
11121341.0,5628559.0,5492782.0,10.3,9.8,10.0,19.749200750781,11.8742448728286,11.7590722455427,7.88160286845502,12.72,297124961971.501,-5.98268706140237,-6573206822.45001,8879082826.60002,5333.43955553561,11.38,90.3856027553296,77.9,83.0,100.898872375488,104.379302978516,101.55859375,None,2010,Greece
11107017.0,5613295.0,5493722.0,10.6,9.8,10.0,21.322382924408,11.0864813214137,10.9464306103122,8.71885025510832,9.55,331308500253.274,-4.34037482658906,-7354002872.37773,9293051711.7871,5627.88370630926,9.18,92.3708331056732,77.7,82.8,None,None,None,99.4910888671875,2009,Greece
11077841.0,5590605.0,5487237.0,10.7,9.7,10.0,22.4063133352205,10.6201410838576,10.8103263822375,9.46301244027715,7.66,355908689477.445,-2.1031211323037,-10600536225.0117,9991246356.97265,5805.19254609269,8.32,92.7801542308939,77.5,82.5,None,None,None,None,2008,Greece
11048473.0,5568591.0,5479882.0,10.1,9.9,9.0,22.6659063689421,10.6127923950427,11.0558214951897,9.96198728123601,8.35,318902829550.733,2.11412285053285,-8216237862.54042,9686187938.79846,5701.33085359398,8.05,93.0260213545142,77.0,82.0,100.579162597656,89.7303695678711,103.26277923584,None,2007,Greece
11020362.0,5547892.0,5472470.0,10.2,9.6,9.0,22.2379947430108,11.0133137160938,11.8323926682531,9.95404056457086,8.91,273546728473.073,None,-5075871248.01176,8756882695.77881,5434.57646854069,8.51,92.8859917071343,77.0,82.0,101.98477935791,94.2239379882812,105.809837341309,None,2006,Greece
10987314.0,5525472.0,5461841.0,9.8,9.6,9.0,22.5823907631823,11.3390412630514,12.3085956402176,10.0486256181473,10.07,247875422204.414,None,None,10619537147.7167,5297.20002541112,8.01,93.4107380305851,76.8,81.8,102.812538146973,89.7935180664062,104.349029541016,None,2005,Greece
10955141.0,5504540.0,5450600.0,9.6,9.6,9.0,22.5976281369297,11.4824591204527,12.4776225208148,10.5479803090158,10.63,240963562236.127,None,None,10302174376.3271,5200.02435386272,7.85,93.779444401372,76.6,81.6,103.721893310547,79.7857208251953,106.756958007812,None,2004,Greece
10928070.0,5487478.0,5440592.0,9.6,9.7,9.0,22.8798555073579,14.191728585624,15.280371328891,11.3074906084369,9.84,202370140236.265,None,None,10118069083.0674,5091.29242400534,7.6,93.9892259195107,76.5,81.3,102.926872253418,71.9906463623047,None,None,2003,Greece
10902022.0,5472047.0,5429975.0,9.5,9.5,9.0,23.0475428371669,14.538486538451,15.7968710168603,11.4872112584057,10.35,154564203586.954,None,None,7708292425.27923,4909.63969803033,7.33,94.0716597172761,76.3,81.1,102.966598510742,66.089111328125,None,None,2002,Greece
10862132.0,5450658.0,5411473.0,9.4,9.4,9.0,23.1762829134113,15.3249604763627,16.5831302861371,11.7820740154869,10.76,136309295225.34,None,None,7091766560.0819,4719.14721713932,7.11,94.387342657927,75.9,81.0,100.939361572266,58.9337615966797,None,98.9405288696289,2001,Greece
10805808.0,5421868.0,5383939.0,9.6,9.7,9.0,22.9083685018147,16.754004887632,18.6213520624752,12.3340876708804,11.34,130457756628.436,None,None,7090702844.58041,4586.32987001065,7.82,94.5911932503073,75.4,80.5,101.218269348145,51.8473587036133,None,None,2000,Greece
10761698.0,5400308.0,5361389.0,9.4,9.6,9.0,22.9890990177405,17.3715183173426,19.7265071670847,12.4477251166357,12.14,142588875293.749,None,None,8246620052.78149,4316.32628977323,8.01,94.1798350397627,75.5,80.6,100.089622497559,47.509090423584,None,None,1999,Greece
10720509.0,5381538.0,5338972.0,9.4,9.6,9.0,23.459186399059,17.4042512312732,19.6235073327581,12.5082958446924,12.23,144428172489.335,None,None,8615210423.15231,4175.73456633449,7.56,94.0869481450655,75.4,80.4,99.054817199707,46.210090637207,None,None,1998,Greece
10661259.0,5354717.0,5306543.0,9.6,9.4,None,22.502197112069,19.5748164371247,22.707515279114,13.3387042981901,10.47,143157600149.757,None,None,8935376263.5717,3989.11610720648,8.0,93.5109472268787,75.6,80.8,97.3056106567383,45.1309204101562,None,None,1997,Greece
10608800.0,5331659.0,5277141.0,9.5,9.5,None,23.0021497224648,19.8502259762666,23.258727749799,13.7541808063884,10.4,145861612400.906,None,None,9604879671.57418,3832.66721966669,8.21,93.4629999895318,75.1,80.4,97.2550430297852,41.2094802856445,None,None,1996,Greece
10562153.0,5312063.0,5250089.0,9.6,9.5,None,23.1924604046709,19.3883052759586,22.2955976886728,13.9027009538088,10.12,136878365936.167,None,None,10095883218.1203,3708.99758789709,8.31,93.8500600395513,75.0,80.3,98.659553527832,37.2607803344727,None,None,1995,Greece
9643048.0,5013379.0,4629668.0,None,None,13.0,31.3761830756816,4.36483106715405,2.56402072540648,19.827975503201,3.61,177337436677.365,None,-5498958433.51264,5741419545.30714,None,None,None,None,None,None,None,None,None,2022,Hungary
9709891.0,5055557.0,4654334.0,9.7,16.1,13.0,31.430525351806,4.39273590763879,2.62745547047095,19.8559253570733,4.05,182090041757.269,3.34901567312242,-5791674386.76743,6348834562.5933,None,None,None,71.1,78.0,101.455070495605,56.5243492126465,94.2879486083984,98.6999969482422,2021,Hungary
9750149.0,5077844.0,4672304.0,9.6,14.5,13.0,31.9022253680597,4.75693947841534,2.81983700364141,19.4615175010528,4.25,157227094449.074,-4.27549256767509,-3755547137.95603,5330778471.62848,None,14.76,None,72.3,79.0,97.1699371337891,54.6012001037598,93.2889022827148,None,2020,Hungary
9771141.0,5092862.0,4678279.0,9.5,13.3,13.0,32.0887803376281,4.72226328506523,2.82221853381118,19.8682101531139,3.42,164020460331.659,6.63224142657045,-4329371086.49281,5465829491.5021,None,13.64,None,73.1,79.7,96.6147308349609,52.3602600097656,93.0519485473633,None,2019,Hungary
9775564.0,5101926.0,4673638.0,9.6,13.4,13.0,32.4234989481353,4.8482340902712,2.70873000936135,19.9330773423541,3.71,160565642983.587,5.25349193471038,-6289021569.51031,5597915214.6157,None,13.6,None,72.7,79.6,96.7454528808594,50.8984184265137,98.0970230102539,None,2018,Hungary
9787966.0,5114655.0,4673310.0,9.7,13.5,13.0,31.52332927581,5.03668461026635,2.83089722109885,19.8402787344956,4.16,143112196040.326,2.65595139148367,-5790200412.97219,5372714684.80506,None,14.55,None,72.5,79.3,98.4258193969727,49.9092292785645,100.085502624512,None,2017,Hungary
9814023.0,5132281.0,4681743.0,9.7,13.0,13.0,30.4380909491046,5.03977548039905,2.83375653740672,19.1268476146438,5.11,128609822750.039,5.62770401934615,-3468710704.85573,5003095066.12833,None,15.34,None,72.6,79.7,99.0231628417969,49.4762191772461,96.7964935302734,None,2016,Hungary
9843028.0,5151076.0,4691952.0,9.4,13.4,13.0,30.3291532200626,4.90014251821475,2.63899760647142,18.9130902936428,6.81,125174166987.372,4.63763912374893,-5991637206.55491,4743554724.2086,None,15.6,69.549793691078,72.3,79.0,100.824340820312,50.0649108886719,98.6480865478516,None,2015,Hungary
9866468.0,5167145.0,4699323.0,9.5,12.8,11.0,30.5031089000813,4.67526074161215,2.63014735572539,19.1280424998498,7.73,141033843265.669,4.13018956669451,-6365367115.45488,5551151109.55065,3965.95823348335,15.72,68.1924013959596,72.3,79.4,101.313400268555,52.8166618347168,98.7255401611328,None,2014,Hungary
